country,year,gwno,ccode,ifscode,ifs,gwabbrev,gdppc_WDI_PW,lngdppc_WDI_PW,democracy_DD,v2x_polyarchy_VDEM,v2x_corr_VDEM
Greece,1830,350,350,174,GRC,GRC,NA,NA,NA,0.157,0.554
Greece,1831,350,350,174,GRC,GRC,NA,NA,NA,0.159,0.554
Greece,1831,350,350,174,GRC,GRC,NA,NA,NA,0.159,0.554
Greece,1832,350,350,174,GRC,GRC,NA,NA,NA,0.163,0.554
Greece,1832,350,350,174,GRC,GRC,NA,NA,NA,0.163,0.554
Greece,1833,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1833,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1834,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1834,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1835,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1835,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1836,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1836,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1837,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1837,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1838,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1838,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1839,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1839,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1840,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1840,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1841,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1841,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1842,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1842,350,350,174,GRC,GRC,NA,NA,NA,0.131,0.501
Greece,1843,350,350,174,GRC,GRC,NA,NA,NA,0.176,0.471
Greece,1843,350,350,174,GRC,GRC,NA,NA,NA,0.176,0.471
Greece,1844,350,350,174,GRC,GRC,NA,NA,NA,0.222,0.471
Greece,1844,350,350,174,GRC,GRC,NA,NA,NA,0.222,0.471
Greece,1845,350,350,174,GRC,GRC,NA,NA,NA,0.209,0.471
Greece,1845,350,350,174,GRC,GRC,NA,NA,NA,0.209,0.471
Greece,1846,350,350,174,GRC,GRC,NA,NA,NA,0.209,0.471
Greece,1846,350,350,174,GRC,GRC,NA,NA,NA,0.209,0.471
Greece,1847,350,350,174,GRC,GRC,NA,NA,NA,0.21,0.471
Greece,1847,350,350,174,GRC,GRC,NA,NA,NA,0.21,0.471
Greece,1848,350,350,174,GRC,GRC,NA,NA,NA,0.21,0.471
Greece,1848,350,350,174,GRC,GRC,NA,NA,NA,0.21,0.471
Greece,1849,350,350,174,GRC,GRC,NA,NA,NA,0.21,0.471
Greece,1849,350,350,174,GRC,GRC,NA,NA,NA,0.21,0.471
Greece,1850,350,350,174,GRC,GRC,NA,NA,NA,0.219,0.471
Greece,1850,350,350,174,GRC,GRC,NA,NA,NA,0.219,0.471
Greece,1851,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1851,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1852,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1852,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1853,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1853,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1854,350,350,174,GRC,GRC,NA,NA,NA,0.256,0.471
Greece,1854,350,350,174,GRC,GRC,NA,NA,NA,0.256,0.471
Greece,1855,350,350,174,GRC,GRC,NA,NA,NA,0.256,0.471
Greece,1855,350,350,174,GRC,GRC,NA,NA,NA,0.256,0.471
Greece,1856,350,350,174,GRC,GRC,NA,NA,NA,0.247,0.471
Greece,1856,350,350,174,GRC,GRC,NA,NA,NA,0.247,0.471
Greece,1857,350,350,174,GRC,GRC,NA,NA,NA,0.219,0.471
Greece,1857,350,350,174,GRC,GRC,NA,NA,NA,0.219,0.471
Greece,1858,350,350,174,GRC,GRC,NA,NA,NA,0.219,0.471
Greece,1858,350,350,174,GRC,GRC,NA,NA,NA,0.219,0.471
Greece,1859,350,350,174,GRC,GRC,NA,NA,NA,0.233,0.471
Greece,1859,350,350,174,GRC,GRC,NA,NA,NA,0.233,0.471
Greece,1860,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1860,350,350,174,GRC,GRC,NA,NA,NA,0.254,0.471
Greece,1861,350,350,174,GRC,GRC,NA,NA,NA,0.252,0.471
Greece,1861,350,350,174,GRC,GRC,NA,NA,NA,0.252,0.471
Greece,1862,350,350,174,GRC,GRC,NA,NA,NA,0.247,0.471
Greece,1862,350,350,174,GRC,GRC,NA,NA,NA,0.247,0.471
Greece,1863,350,350,174,GRC,GRC,NA,NA,NA,0.244,0.471
Greece,1863,350,350,174,GRC,GRC,NA,NA,NA,0.244,0.471
Greece,1864,350,350,174,GRC,GRC,NA,NA,NA,0.222,0.471
Greece,1864,350,350,174,GRC,GRC,NA,NA,NA,0.222,0.471
Greece,1865,350,350,174,GRC,GRC,NA,NA,NA,0.255,0.471
Greece,1865,350,350,174,GRC,GRC,NA,NA,NA,0.255,0.471
Greece,1866,350,350,174,GRC,GRC,NA,NA,NA,0.273,0.471
Greece,1866,350,350,174,GRC,GRC,NA,NA,NA,0.273,0.471
Greece,1867,350,350,174,GRC,GRC,NA,NA,NA,0.273,0.471
Greece,1867,350,350,174,GRC,GRC,NA,NA,NA,0.273,0.471
Greece,1868,350,350,174,GRC,GRC,NA,NA,NA,0.237,0.471
Greece,1868,350,350,174,GRC,GRC,NA,NA,NA,0.237,0.471
Greece,1869,350,350,174,GRC,GRC,NA,NA,NA,0.255,0.471
Greece,1869,350,350,174,GRC,GRC,NA,NA,NA,0.255,0.471
Greece,1870,350,350,174,GRC,GRC,NA,NA,NA,0.272,0.471
Greece,1870,350,350,174,GRC,GRC,NA,NA,NA,0.272,0.471
Greece,1871,350,350,174,GRC,GRC,NA,NA,NA,0.272,0.471
Greece,1871,350,350,174,GRC,GRC,NA,NA,NA,0.272,0.471
Greece,1872,350,350,174,GRC,GRC,NA,NA,NA,0.271,0.471
Greece,1872,350,350,174,GRC,GRC,NA,NA,NA,0.271,0.471
Greece,1873,350,350,174,GRC,GRC,NA,NA,NA,0.271,0.471
Greece,1873,350,350,174,GRC,GRC,NA,NA,NA,0.271,0.471
Greece,1874,350,350,174,GRC,GRC,NA,NA,NA,0.247,0.471
Greece,1874,350,350,174,GRC,GRC,NA,NA,NA,0.247,0.471
Greece,1875,350,350,174,GRC,GRC,NA,NA,NA,0.268,0.471
Greece,1875,350,350,174,GRC,GRC,NA,NA,NA,0.268,0.471
Greece,1876,350,350,174,GRC,GRC,NA,NA,NA,0.395,0.471
Greece,1876,350,350,174,GRC,GRC,NA,NA,NA,0.395,0.471
Greece,1877,350,350,174,GRC,GRC,NA,NA,NA,0.395,0.471
Greece,1877,350,350,174,GRC,GRC,NA,NA,NA,0.395,0.471
Greece,1878,350,350,174,GRC,GRC,NA,NA,NA,0.395,0.471
Greece,1878,350,350,174,GRC,GRC,NA,NA,NA,0.395,0.471
Greece,1879,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1879,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1880,350,350,174,GRC,GRC,NA,NA,NA,0.398,0.471
Greece,1880,350,350,174,GRC,GRC,NA,NA,NA,0.398,0.471
Greece,1881,350,350,174,GRC,GRC,NA,NA,NA,0.398,0.471
Greece,1881,350,350,174,GRC,GRC,NA,NA,NA,0.398,0.471
Greece,1882,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1882,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1883,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1883,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1884,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1884,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1885,350,350,174,GRC,GRC,NA,NA,NA,0.355,0.471
Greece,1885,350,350,174,GRC,GRC,NA,NA,NA,0.355,0.471
Greece,1886,350,350,174,GRC,GRC,NA,NA,NA,0.34,0.471
Greece,1886,350,350,174,GRC,GRC,NA,NA,NA,0.34,0.471
Greece,1887,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1887,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1888,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1888,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1889,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1889,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1890,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1890,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1891,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1891,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1892,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1892,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1893,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1893,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1894,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1894,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1895,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1895,350,350,174,GRC,GRC,NA,NA,NA,0.396,0.471
Greece,1896,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1896,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1897,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1897,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1898,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1898,350,350,174,GRC,GRC,NA,NA,NA,0.397,0.471
Greece,1899,350,350,174,GRC,GRC,NA,NA,NA,0.398,0.471
Greece,1899,350,350,174,GRC,GRC,NA,NA,NA,0.398,0.471
Greece,1900,350,350,174,GRC,GRC,NA,NA,NA,0.392,0.471
Greece,1900,350,350,174,GRC,GRC,NA,NA,NA,0.392,0.471
Greece,1901,350,350,174,GRC,GRC,NA,NA,NA,0.392,0.471
Greece,1901,350,350,174,GRC,GRC,NA,NA,NA,0.392,0.471
Greece,1902,350,350,174,GRC,GRC,NA,NA,NA,0.39,0.471
Greece,1902,350,350,174,GRC,GRC,NA,NA,NA,0.39,0.471
Greece,1903,350,350,174,GRC,GRC,NA,NA,NA,0.372,0.471
Greece,1903,350,350,174,GRC,GRC,NA,NA,NA,0.372,0.471
Greece,1904,350,350,174,GRC,GRC,NA,NA,NA,0.372,0.471
Greece,1904,350,350,174,GRC,GRC,NA,NA,NA,0.372,0.471
Greece,1905,350,350,174,GRC,GRC,NA,NA,NA,0.368,0.471
Greece,1905,350,350,174,GRC,GRC,NA,NA,NA,0.368,0.471
Greece,1906,350,350,174,GRC,GRC,NA,NA,NA,0.371,0.471
Greece,1906,350,350,174,GRC,GRC,NA,NA,NA,0.371,0.471
Greece,1907,350,350,174,GRC,GRC,NA,NA,NA,0.373,0.471
Greece,1907,350,350,174,GRC,GRC,NA,NA,NA,0.373,0.471
Greece,1908,350,350,174,GRC,GRC,NA,NA,NA,0.373,0.471
Greece,1908,350,350,174,GRC,GRC,NA,NA,NA,0.373,0.471
Greece,1909,350,350,174,GRC,GRC,NA,NA,NA,0.371,0.471
Greece,1909,350,350,174,GRC,GRC,NA,NA,NA,0.371,0.471
Greece,1910,350,350,174,GRC,GRC,NA,NA,NA,0.362,0.471
Greece,1910,350,350,174,GRC,GRC,NA,NA,NA,0.362,0.471
Greece,1911,350,350,174,GRC,GRC,NA,NA,NA,0.358,0.461
Greece,1911,350,350,174,GRC,GRC,NA,NA,NA,0.358,0.461
Greece,1912,350,350,174,GRC,GRC,NA,NA,NA,0.374,0.461
Greece,1912,350,350,174,GRC,GRC,NA,NA,NA,0.374,0.461
Greece,1913,350,350,174,GRC,GRC,NA,NA,NA,0.378,0.461
Greece,1913,350,350,174,GRC,GRC,NA,NA,NA,0.378,0.461
Greece,1914,350,350,174,GRC,GRC,NA,NA,NA,0.378,0.461
Greece,1914,350,350,174,GRC,GRC,NA,NA,NA,0.378,0.461
Greece,1915,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.461
Greece,1915,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.461
Greece,1916,350,350,174,GRC,GRC,NA,NA,NA,0.253,0.461
Greece,1916,350,350,174,GRC,GRC,NA,NA,NA,0.253,0.461
Greece,1917,350,350,174,GRC,GRC,NA,NA,NA,0.221,0.461
Greece,1917,350,350,174,GRC,GRC,NA,NA,NA,0.221,0.461
Greece,1918,350,350,174,GRC,GRC,NA,NA,NA,NA,0.461
Greece,1918,350,350,174,GRC,GRC,NA,NA,NA,NA,0.461
Greece,1919,350,350,174,GRC,GRC,NA,NA,NA,NA,0.461
Greece,1919,350,350,174,GRC,GRC,NA,NA,NA,NA,0.461
Greece,1920,350,350,174,GRC,GRC,NA,NA,NA,0.373,0.466
Greece,1920,350,350,174,GRC,GRC,NA,NA,NA,0.373,0.466
Greece,1921,350,350,174,GRC,GRC,NA,NA,NA,0.37,0.466
Greece,1921,350,350,174,GRC,GRC,NA,NA,NA,0.37,0.466
Greece,1922,350,350,174,GRC,GRC,NA,NA,NA,0.334,0.466
Greece,1922,350,350,174,GRC,GRC,NA,NA,NA,0.334,0.466
Greece,1923,350,350,174,GRC,GRC,NA,NA,NA,0.195,0.466
Greece,1923,350,350,174,GRC,GRC,NA,NA,NA,0.195,0.466
Greece,1924,350,350,174,GRC,GRC,NA,NA,NA,0.349,0.466
Greece,1924,350,350,174,GRC,GRC,NA,NA,NA,0.349,0.466
Greece,1925,350,350,174,GRC,GRC,NA,NA,NA,0.236,0.496
Greece,1925,350,350,174,GRC,GRC,NA,NA,NA,0.236,0.496
Greece,1926,350,350,174,GRC,GRC,NA,NA,NA,0.186,0.496
Greece,1926,350,350,174,GRC,GRC,NA,NA,NA,0.186,0.496
Greece,1927,350,350,174,GRC,GRC,NA,NA,NA,0.362,0.429
Greece,1927,350,350,174,GRC,GRC,NA,NA,NA,0.362,0.429
Greece,1928,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.429
Greece,1928,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.429
Greece,1929,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.429
Greece,1929,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.429
Greece,1930,350,350,174,GRC,GRC,NA,NA,NA,0.364,0.429
Greece,1930,350,350,174,GRC,GRC,NA,NA,NA,0.364,0.429
Greece,1931,350,350,174,GRC,GRC,NA,NA,NA,0.364,0.429
Greece,1931,350,350,174,GRC,GRC,NA,NA,NA,0.364,0.429
Greece,1932,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.429
Greece,1932,350,350,174,GRC,GRC,NA,NA,NA,0.363,0.429
Greece,1933,350,350,174,GRC,GRC,NA,NA,NA,0.359,0.429
Greece,1933,350,350,174,GRC,GRC,NA,NA,NA,0.359,0.429
Greece,1934,350,350,174,GRC,GRC,NA,NA,NA,0.356,0.429
Greece,1934,350,350,174,GRC,GRC,NA,NA,NA,0.356,0.429
Greece,1935,350,350,174,GRC,GRC,NA,NA,NA,0.305,0.49
Greece,1935,350,350,174,GRC,GRC,NA,NA,NA,0.305,0.49
Greece,1936,350,350,174,GRC,GRC,NA,NA,NA,0.061,0.532
Greece,1936,350,350,174,GRC,GRC,NA,NA,NA,0.061,0.532
Greece,1937,350,350,174,GRC,GRC,NA,NA,NA,0.045,0.532
Greece,1937,350,350,174,GRC,GRC,NA,NA,NA,0.045,0.532
Greece,1938,350,350,174,GRC,GRC,NA,NA,NA,0.045,0.532
Greece,1938,350,350,174,GRC,GRC,NA,NA,NA,0.045,0.532
Greece,1939,350,350,174,GRC,GRC,NA,NA,NA,0.045,0.532
Greece,1939,350,350,174,GRC,GRC,NA,NA,NA,0.045,0.532
Greece,1940,350,350,174,GRC,GRC,NA,NA,NA,0.041,0.559
Greece,1940,350,350,174,GRC,GRC,NA,NA,NA,0.041,0.559
Greece,1941,350,350,174,GRC,GRC,NA,NA,NA,0.041,0.559
Greece,1941,350,350,174,GRC,GRC,NA,NA,NA,0.041,0.559
Greece,1942,350,350,174,GRC,GRC,NA,NA,NA,0.046,0.559
Greece,1942,350,350,174,GRC,GRC,NA,NA,NA,0.046,0.559
Greece,1943,350,350,174,GRC,GRC,NA,NA,NA,0.046,0.559
Greece,1943,350,350,174,GRC,GRC,NA,NA,NA,0.046,0.559
Greece,1944,350,350,174,GRC,GRC,NA,NA,NA,0.048,0.559
Greece,1944,350,350,174,GRC,GRC,NA,NA,NA,0.048,0.559
Greece,1945,350,350,174,GRC,GRC,NA,NA,NA,0.119,0.492
Greece,1945,350,350,174,GRC,GRC,NA,NA,NA,0.119,0.492
Greece,1946,350,350,174,GRC,GRC,NA,NA,1,0.181,0.433
Greece,1946,350,350,174,GRC,GRC,NA,NA,1,0.181,0.433
Greece,1947,350,350,174,GRC,GRC,NA,NA,1,0.273,0.414
Greece,1947,350,350,174,GRC,GRC,NA,NA,1,0.273,0.414
Greece,1948,350,350,174,GRC,GRC,NA,NA,1,0.275,0.414
Greece,1948,350,350,174,GRC,GRC,NA,NA,1,0.275,0.414
Greece,1949,350,350,174,GRC,GRC,NA,NA,1,0.275,0.414
Greece,1949,350,350,174,GRC,GRC,NA,NA,1,0.275,0.414
Greece,1950,350,350,174,GRC,GRC,NA,NA,1,0.306,0.414
Greece,1950,350,350,174,GRC,GRC,NA,NA,1,0.306,0.414
Greece,1951,350,350,174,GRC,GRC,3878.44026,8.26318835,1,0.312,0.414
Greece,1951,350,350,174,GRC,GRC,3878.44026,8.26318835,1,0.312,0.414
Greece,1952,350,350,174,GRC,GRC,3776.64318,8.23659084,1,0.317,0.414
Greece,1952,350,350,174,GRC,GRC,3776.64318,8.23659084,1,0.317,0.414
Greece,1953,350,350,174,GRC,GRC,4062.50299,8.30955456,1,0.384,0.414
Greece,1953,350,350,174,GRC,GRC,4062.50299,8.30955456,1,0.384,0.414
Greece,1954,350,350,174,GRC,GRC,4201.94313,8.34330234,1,0.386,0.359
Greece,1954,350,350,174,GRC,GRC,4201.94313,8.34330234,1,0.386,0.359
Greece,1955,350,350,174,GRC,GRC,4386.40554,8.38626538,1,0.387,0.359
Greece,1955,350,350,174,GRC,GRC,4386.40554,8.38626538,1,0.387,0.359
Greece,1956,350,350,174,GRC,GRC,4733.11307,8.46233842,1,0.387,0.359
Greece,1956,350,350,174,GRC,GRC,4733.11307,8.46233842,1,0.387,0.359
Greece,1957,350,350,174,GRC,GRC,5030.94189,8.52336250,1,0.387,0.359
Greece,1957,350,350,174,GRC,GRC,5030.94189,8.52336250,1,0.387,0.359
Greece,1958,350,350,174,GRC,GRC,5212.83645,8.55887941,1,0.388,0.359
Greece,1958,350,350,174,GRC,GRC,5212.83645,8.55887941,1,0.388,0.359
Greece,1959,350,350,174,GRC,GRC,5350.76253,8.58499435,1,0.388,0.359
Greece,1959,350,350,174,GRC,GRC,5350.76253,8.58499435,1,0.388,0.359
Greece,1960,350,350,174,GRC,GRC,5028.72080,8.52292091,1,0.388,0.359
Greece,1960,350,350,174,GRC,GRC,5028.72080,8.52292091,1,0.388,0.359
Greece,1961,350,350,174,GRC,GRC,5647.74602,8.63901181,1,0.386,0.359
Greece,1961,350,350,174,GRC,GRC,5647.74602,8.63901181,1,0.386,0.359
Greece,1962,350,350,174,GRC,GRC,5634.67926,8.63669550,1,0.376,0.359
Greece,1962,350,350,174,GRC,GRC,5634.67926,8.63669550,1,0.376,0.359
Greece,1963,350,350,174,GRC,GRC,6278.76888,8.74492920,1,0.379,0.359
Greece,1963,350,350,174,GRC,GRC,6278.76888,8.74492920,1,0.379,0.359
Greece,1964,350,350,174,GRC,GRC,6844.71587,8.83123222,1,0.395,0.359
Greece,1964,350,350,174,GRC,GRC,6844.71587,8.83123222,1,0.395,0.359
Greece,1965,350,350,174,GRC,GRC,7546.37190,8.92882218,1,0.395,0.359
Greece,1965,350,350,174,GRC,GRC,7546.37190,8.92882218,1,0.395,0.359
Greece,1966,350,350,174,GRC,GRC,7977.39599,8.98436732,1,0.34,0.352
Greece,1966,350,350,174,GRC,GRC,7977.39599,8.98436732,1,0.34,0.352
Greece,1967,350,350,174,GRC,GRC,8361.29986,9.03136918,0,0.116,0.499
Greece,1967,350,350,174,GRC,GRC,8361.29986,9.03136918,0,0.116,0.499
Greece,1968,350,350,174,GRC,GRC,8905.50233,9.09442460,0,0.074,0.499
Greece,1968,350,350,174,GRC,GRC,8905.50233,9.09442460,0,0.074,0.499
Greece,1969,350,350,174,GRC,GRC,9899.06558,9.20019564,0,0.074,0.499
Greece,1969,350,350,174,GRC,GRC,9899.06558,9.20019564,0,0.074,0.499
Greece,1970,350,350,174,GRC,GRC,10730.6684,9.28086113,0,0.074,0.499
Greece,1970,350,350,174,GRC,GRC,10730.6684,9.28086113,0,0.074,0.499
Greece,1971,350,350,174,GRC,GRC,11521.9829,9.35201205,0,0.074,0.499
Greece,1971,350,350,174,GRC,GRC,11521.9829,9.35201205,0,0.074,0.499
Greece,1972,350,350,174,GRC,GRC,12610.3946,9.44227672,0,0.074,0.499
Greece,1972,350,350,174,GRC,GRC,12610.3946,9.44227672,0,0.074,0.499
Greece,1973,350,350,174,GRC,GRC,13569.1135,9.51555142,0,0.074,0.499
Greece,1973,350,350,174,GRC,GRC,13569.1135,9.51555142,0,0.074,0.499
Greece,1974,350,350,174,GRC,GRC,12648.8446,9.44532115,1,0.138,0.489
Greece,1974,350,350,174,GRC,GRC,12648.8446,9.44532115,1,0.138,0.489
Greece,1975,350,350,174,GRC,GRC,13328.4741,9.49765793,1,0.752,0.409
Greece,1975,350,350,174,GRC,GRC,13328.4741,9.49765793,1,0.752,0.409
Greece,1976,350,350,174,GRC,GRC,14022.2322,9.54839936,1,0.82,0.297
Greece,1976,350,350,174,GRC,GRC,14022.2322,9.54839936,1,0.82,0.297
Greece,1977,350,350,174,GRC,GRC,14248.0326,9.56437411,1,0.834,0.297
Greece,1977,350,350,174,GRC,GRC,14248.0326,9.56437411,1,0.834,0.297
Greece,1978,350,350,174,GRC,GRC,15083.7184,9.62137119,1,0.831,0.297
Greece,1978,350,350,174,GRC,GRC,15083.7184,9.62137119,1,0.831,0.297
Greece,1979,350,350,174,GRC,GRC,15385.7635,9.64119791,1,0.831,0.297
Greece,1979,350,350,174,GRC,GRC,15385.7635,9.64119791,1,0.831,0.297
Greece,1980,350,350,174,GRC,GRC,15338.5446,9.63812419,1,0.831,0.297
Greece,1980,350,350,174,GRC,GRC,15338.5446,9.63812419,1,0.831,0.297
Greece,1981,350,350,174,GRC,GRC,14965.4405,9.61349886,1,0.837,0.29
Greece,1981,350,350,174,GRC,GRC,14965.4405,9.61349886,1,0.837,0.29
Greece,1982,350,350,174,GRC,GRC,14705.0041,9.59594313,1,0.846,0.29
Greece,1982,350,350,174,GRC,GRC,14705.0041,9.59594313,1,0.846,0.29
Greece,1983,350,350,174,GRC,GRC,14462.0183,9.57928106,1,0.846,0.294
Greece,1983,350,350,174,GRC,GRC,14462.0183,9.57928106,1,0.846,0.294
Greece,1984,350,350,174,GRC,GRC,14679.4795,9.59420584,1,0.856,0.294
Greece,1984,350,350,174,GRC,GRC,14679.4795,9.59420584,1,0.856,0.294
Greece,1985,350,350,174,GRC,GRC,14989.5535,9.61510880,1,0.859,0.294
Greece,1985,350,350,174,GRC,GRC,14989.5535,9.61510880,1,0.859,0.294
Greece,1986,350,350,174,GRC,GRC,15017.3948,9.61696446,1,0.86,0.294
Greece,1986,350,350,174,GRC,GRC,15017.3948,9.61696446,1,0.86,0.294
Greece,1987,350,350,174,GRC,GRC,14629.1765,9.59077320,1,0.862,0.294
Greece,1987,350,350,174,GRC,GRC,14629.1765,9.59077320,1,0.862,0.294
Greece,1988,350,350,174,GRC,GRC,15201.1448,9.62912602,1,0.862,0.294
Greece,1988,350,350,174,GRC,GRC,15201.1448,9.62912602,1,0.862,0.294
Greece,1989,350,350,174,GRC,GRC,15696.6610,9.66120329,1,0.869,0.294
Greece,1989,350,350,174,GRC,GRC,15696.6610,9.66120329,1,0.869,0.294
Greece,1990,350,350,174,GRC,GRC,15531.4955,9.65062521,1,0.87,0.294
Greece,1990,350,350,174,GRC,GRC,15531.4955,9.65062521,1,0.87,0.294
Greece,1991,350,350,174,GRC,GRC,15821.9088,9.66915089,1,0.884,0.294
Greece,1991,350,350,174,GRC,GRC,15821.9088,9.66915089,1,0.884,0.294
Greece,1992,350,350,174,GRC,GRC,15811.4190,9.66848768,1,0.884,0.294
Greece,1992,350,350,174,GRC,GRC,15811.4190,9.66848768,1,0.884,0.294
Greece,1993,350,350,174,GRC,GRC,15467.1806,9.64647567,1,0.884,0.294
Greece,1993,350,350,174,GRC,GRC,15467.1806,9.64647567,1,0.884,0.294
Greece,1994,350,350,174,GRC,GRC,15697.7281,9.66127127,1,0.881,0.294
Greece,1994,350,350,174,GRC,GRC,15697.7281,9.66127127,1,0.881,0.294
Greece,1995,350,350,174,GRC,GRC,15952.6317,9.67737909,1,0.881,0.283
Greece,1995,350,350,174,GRC,GRC,15952.6317,9.67737909,1,0.881,0.283
Greece,1996,350,350,174,GRC,GRC,16337.0651,9.70119174,1,0.882,0.283
Greece,1996,350,350,174,GRC,GRC,16337.0651,9.70119174,1,0.882,0.283
Greece,1997,350,350,174,GRC,GRC,16985.6600,9.74012474,1,0.883,0.283
Greece,1997,350,350,174,GRC,GRC,16985.6600,9.74012474,1,0.883,0.283
Greece,1998,350,350,174,GRC,GRC,17549.7027,9.77279229,1,0.883,0.271
Greece,1998,350,350,174,GRC,GRC,17549.7027,9.77279229,1,0.883,0.271
Greece,1999,350,350,174,GRC,GRC,18019.7012,9.79922095,1,0.883,0.271
Greece,1999,350,350,174,GRC,GRC,18019.7012,9.79922095,1,0.883,0.271
Greece,2000,350,350,174,GRC,GRC,18649.5914,9.83357951,1,0.883,0.271
Greece,2000,350,350,174,GRC,GRC,18649.5914,9.83357951,1,0.883,0.271
Greece,2001,350,350,174,GRC,GRC,19319.4199,9.86886608,1,0.887,0.271
Greece,2001,350,350,174,GRC,GRC,19319.4199,9.86886608,1,0.887,0.271
Greece,2002,350,350,174,GRC,GRC,20003.8341,9.90367924,1,0.887,0.271
Greece,2002,350,350,174,GRC,GRC,20003.8341,9.90367924,1,0.887,0.271
Greece,2003,350,350,174,GRC,GRC,21112.5188,9.95762145,1,0.887,0.271
Greece,2003,350,350,174,GRC,GRC,21112.5188,9.95762145,1,0.887,0.271
Greece,2004,350,350,174,GRC,GRC,22126.2108,10.0045181,1,0.885,0.271
Greece,2004,350,350,174,GRC,GRC,22126.2108,10.0045181,1,0.885,0.271
Greece,2005,350,350,174,GRC,GRC,22193.6002,10.0075592,1,0.885,0.271
Greece,2005,350,350,174,GRC,GRC,22193.6002,10.0075592,1,0.885,0.271
